"type	latitude	longitude	altitude (ft)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc"
"T	42.265289000	-104.775458000	4429.8	71.440	146.25"
"T	42.265265000	-104.775930000	4442.2	71.464	128.06"
"T	42.265265000	-104.776456000	4449.0	71.491	142.38"
"T	42.265305000	-104.777024000	4457.7	71.521	154.44"
"T	42.265380000	-104.777754000	4459.6	71.558	199.48"
"T	42.265804000	-104.781613000	4471.0	71.758	1055.95"
"T	42.266431000	-104.787283000	4487.3	72.052	1551.70"
"T	42.266516000	-104.788005000	4492.2	72.090	197.87"
"T	42.266600000	-104.788595000	4495.4	72.121	162.61"
"T	42.266696000	-104.789119000	4496.3	72.148	146.09"
"T	42.266861000	-104.789756000	4495.9	72.183	182.61"
"T	42.267708000	-104.792540000	4521.7	72.337	814.34"
"T	42.268440000	-104.794933000	4523.7	72.470	700.51"
"T	42.268681000	-104.795736000	4529.3	72.514	234.43"
"T	42.268992000	-104.796748000	4540.2	72.570	296.44"
"T	42.269283000	-104.797707000	4544.7	72.623	280.40"
"T	42.269853000	-104.799573000	4558.8	72.727	546.12"
"T	42.270011000	-104.800142000	4556.6	72.758	164.42"
"T	42.270090000	-104.800515000	4555.2	72.778	104.98"
"T	42.270146000	-104.800891000	4555.3	72.798	103.80"
"T	42.270177000	-104.801285000	4557.4	72.818	107.24"
"T	42.270182000	-104.801712000	4558.6	72.840	115.59"
"T	42.270158000	-104.802162000	4557.9	72.863	122.11"
"T	42.270112000	-104.802548000	4560.4	72.883	105.81"
"T	42.270058000	-104.802876000	4563.6	72.900	90.93"
"T	42.269980000	-104.803203000	4566.6	72.918	92.96"
"T	42.269849000	-104.803614000	4569.0	72.941	121.06"
"T	42.269609000	-104.804265000	4570.1	72.978	196.72"
"T	42.269018000	-104.805778000	4578.3	73.066	462.71"
"T	42.268581000	-104.806884000	4573.9	73.130	339.09"
"T	42.268328000	-104.807508000	4580.1	73.166	192.43"
"T	42.268038000	-104.808146000	4592.3	73.205	202.46"
"T	42.267353000	-104.809581000	4594.9	73.292	461.72"
"T	42.266793000	-104.810758000	4597.9	73.364	378.35"
"T	42.266496000	-104.811383000	4602.5	73.402	200.84"
"T	42.266164000	-104.812082000	4618.0	73.444	224.59"
"T	42.266023000	-104.812386000	4622.1	73.463	97.01"
"T	42.265718000	-104.813027000	4622.8	73.502	206.06"
"T	42.265136000	-104.814252000	4637.3	73.576	393.62"
"T	42.264438000	-104.815719000	4642.1	73.665	471.59"
"T	42.263818000	-104.817014000	4638.7	73.744	417.06"
"T	42.263324000	-104.818060000	4645.0	73.808	335.53"
"T	42.263296000	-104.818118000	4645.7	73.812	18.72"
"T	42.262880000	-104.818998000	4654.5	73.865	282.36"
"T	42.262242000	-104.820337000	4662.7	73.947	430.63"
"T	42.261754000	-104.821370000	4657.9	74.009	331.40"
"T	42.261440000	-104.822014000	4646.8	74.049	208.53"
"T	42.261170000	-104.822563000	4639.8	74.083	178.24"
"T	42.260831000	-104.823196000	4632.2	74.123	211.25"
"T	42.260553000	-104.823689000	4628.8	74.154	167.56"
"T	42.260181000	-104.824285000	4620.6	74.194	210.74"
"T	42.259280000	-104.825685000	4633.4	74.289	501.45"
"T	42.258215000	-104.827341000	4659.1	74.402	592.97"
"T	42.257680000	-104.828181000	4658.4	74.458	299.54"
"T	42.256826000	-104.829501000	4658.7	74.548	473.88"
"T	42.256569000	-104.829894000	4660.7	74.575	141.75"
"T	42.256275000	-104.830344000	4665.1	74.606	162.24"
"T	42.255842000	-104.831031000	4662.9	74.652	243.91"
"T	42.255472000	-104.831606000	4664.4	74.691	205.95"
"T	42.255062000	-104.832268000	4666.0	74.735	233.34"
"T	42.254556000	-104.833048000	4670.7	74.788	280.35"
"T	42.253851000	-104.834149000	4691.0	74.863	393.52"
"T	42.253152000	-104.835227000	4721.2	74.936	387.39"
"T	42.252709000	-104.835915000	4720.1	74.983	246.50"
"T	42.252411000	-104.836395000	4724.6	75.015	169.36"
"T	42.252141000	-104.836859000	4735.8	75.045	159.57"
"T	42.251889000	-104.837345000	4736.9	75.075	160.46"
"T	42.251603000	-104.837952000	4747.7	75.112	194.61"
"T	42.251330000	-104.838584000	4744.7	75.150	197.93"
"T	42.251063000	-104.839295000	4748.1	75.191	215.70"
"T	42.250849000	-104.839933000	4779.8	75.226	189.53"
"T	42.250660000	-104.840553000	4784.4	75.261	181.45"
"T	42.250269000	-104.841915000	4771.5	75.336	395.34"
"T	42.249953000	-104.842992000	4808.7	75.395	313.52"
"T	42.249710000	-104.843820000	4822.5	75.441	241.04"
"T	42.249477000	-104.844569000	4816.3	75.482	219.85"
"T	42.249240000	-104.845263000	4815.0	75.522	206.80"
"T	42.248976000	-104.845979000	4801.3	75.563	216.42"
"T	42.248903000	-104.846164000	4799.8	75.573	56.72"
"T	42.248724000	-104.846616000	4797.1	75.600	138.68"
"T	42.248697000	-104.846677000	4796.8	75.603	19.23"
"T	42.248342000	-104.847462000	4795.0	75.650	248.82"
"T	42.247864000	-104.848471000	4808.2	75.712	324.01"
"T	42.247476000	-104.849289000	4822.2	75.761	262.77"
"T	42.246987000	-104.850333000	4803.7	75.825	334.16"
"T	42.243973000	-104.856844000	4759.0	76.218	2077.17"
"T	42.243520000	-104.857806000	4770.6	76.277	308.40"
"T	42.243044000	-104.858838000	4774.6	76.339	328.91"
"T	42.242515000	-104.859974000	4762.8	76.408	363.03"
"T	42.241229000	-104.862751000	4782.5	76.575	886.06"
"T	42.240780000	-104.863743000	4769.2	76.635	314.54"
"T	42.240496000	-104.864435000	4762.9	76.676	214.07"
"T	42.240168000	-104.865332000	4748.4	76.727	270.72"
"T	42.239948000	-104.866010000	4736.8	76.765	200.34"
"T	42.239711000	-104.866811000	4736.2	76.809	233.47"
"T	42.239535000	-104.867479000	4736.1	76.845	191.93"
"T	42.239382000	-104.868112000	4735.4	76.879	180.26"
"T	42.239261000	-104.868686000	4734.6	76.910	161.57"
"T	42.239166000	-104.869190000	4735.4	76.937	140.81"
"T	42.239078000	-104.869668000	4736.8	76.962	133.36"
"T	42.238996000	-104.870218000	4737.8	76.991	151.91"
"T	42.238904000	-104.870896000	4737.8	77.026	186.64"
"T	42.238822000	-104.871639000	4737.5	77.065	203.41"
"T	42.238763000	-104.872436000	4738.2	77.106	216.90"
"T	42.238699000	-104.873326000	4738.6	77.152	242.14"
"T	42.238579000	-104.874991000	4739.8	77.237	453.00"
"T	42.238517000	-104.875741000	4742.1	77.276	204.35"
"T	42.238469000	-104.876250000	4747.8	77.302	138.94"
"T	42.238413000	-104.876714000	4753.7	77.326	127.30"
"T	42.238322000	-104.877248000	4757.9	77.355	148.36"
"T	42.238239000	-104.877692000	4759.9	77.378	123.98"
"T	42.238147000	-104.878103000	4758.7	77.400	116.24"
"T	42.238029000	-104.878519000	4753.4	77.423	120.58"
"T	42.237851000	-104.879119000	4744.4	77.456	174.95"
"T	42.237458000	-104.880389000	4739.9	77.527	372.55"
"T	42.236741000	-104.882608000	4744.2	77.651	655.28"
"T	42.236253000	-104.884125000	4726.3	77.735	447.66"
"T	42.235992000	-104.884936000	4718.5	77.781	239.34"
"T	42.235779000	-104.885623000	4721.8	77.819	201.59"
"T	42.235504000	-104.886473000	4738.0	77.867	251.06"
"T	42.235197000	-104.887452000	4748.5	77.921	287.77"
"T	42.234967000	-104.888193000	4754.3	77.962	217.48"
"T	42.234837000	-104.888667000	4757.2	77.988	136.83"
"T	42.234762000	-104.888982000	4758.8	78.005	89.58"
"T	42.234676000	-104.889397000	4760.1	78.027	116.68"
"T	42.234596000	-104.889884000	4760.8	78.053	135.07"
"T	42.234529000	-104.890327000	4762.0	78.076	122.43"
"T	42.234482000	-104.890761000	4764.3	78.098	118.78"
"T	42.234445000	-104.891258000	4770.4	78.124	135.27"
"T	42.234422000	-104.891743000	4776.1	78.149	131.61"
"T	42.234416000	-104.892292000	4780.1	78.177	148.70"
"T	42.234420000	-104.892939000	4784.2	78.210	175.23"
"T	42.234467000	-104.896029000	4818.7	78.369	837.01"
"T	42.234495000	-104.899674000	4859.7	78.556	987.19"
"T	42.234537000	-104.904252000	4883.3	78.791	1239.91"
"T	42.234552000	-104.906262000	4887.5	78.894	544.37"
"T	42.234562000	-104.907314000	4901.2	78.948	284.93"
"T	42.234562000	-104.907511000	4903.4	78.958	53.35"
"T	42.234569000	-104.908225000	4908.3	78.994	193.38"
"T	42.234592000	-104.911000000	4924.9	79.137	751.57"
"T	42.234594000	-104.913346000	4906.9	79.257	635.34"
"T	42.234586000	-104.916274000	4894.3	79.407	792.96"
"T	42.234586000	-104.918032000	4889.9	79.498	476.10"
"T	42.234572000	-104.927602000	4876.1	79.988	2591.75"
"T	42.234604000	-104.943259000	4802.2	80.791	4240.24"
"T	42.234607000	-104.944128000	4799.7	80.836	235.34"
"T	42.234606000	-104.946040000	4802.5	80.934	517.81"
"T	42.234607000	-104.947893000	4814.1	81.029	501.83"
"T	42.234615000	-104.952569000	4834.6	81.269	1266.35"
"T	42.234624000	-104.957646000	4852.4	81.529	1374.95"
"T	42.234619000	-104.967494000	4881.3	82.035	2667.03"
"T	42.234617000	-104.973063000	4881.0	82.320	1508.19"
"T	42.234595000	-104.975532000	4871.8	82.447	668.70"
"T	42.234567000	-104.981412000	4867.9	82.748	1592.45"
"T	42.234540000	-104.987077000	4882.7	83.039	1534.22"
"T	42.234534000	-104.990295000	4883.9	83.204	871.50"
"T	42.234518000	-104.993454000	4886.9	83.366	855.54"
"T	42.234511000	-104.994651000	4888.2	83.427	324.18"
"T	42.234507000	-104.997486000	4886.7	83.573	767.78"
"T	42.234493000	-104.999179000	4888.9	83.660	458.53"
"T	42.234494000	-105.000555000	4895.3	83.730	372.65"
"T	42.234482000	-105.002482000	4899.1	83.829	521.89"
"T	42.234467000	-105.003684000	4900.6	83.891	325.57"
"T	42.234430000	-105.004564000	4901.9	83.936	238.70"
"T	42.234348000	-105.005702000	4902.5	83.995	309.64"
"T	42.234270000	-105.006407000	4903.2	84.031	193.03"
"T	42.234131000	-105.007442000	4905.0	84.085	284.84"
"T	42.233883000	-105.009164000	4907.2	84.175	475.03"
"T	42.233760000	-105.009969000	4908.3	84.217	222.57"
"T	42.233554000	-105.011367000	4910.3	84.290	385.98"
"T	42.233356000	-105.012691000	4912.7	84.360	365.76"
"T	42.233282000	-105.013188000	4913.6	84.386	137.27"
"T	42.233185000	-105.013866000	4915.2	84.421	186.99"
"T	42.233098000	-105.014475000	4916.5	84.453	167.95"
"T	42.233017000	-105.015069000	4917.9	84.484	163.56"
"T	42.232495000	-105.018564000	4924.6	84.667	965.47"
"T	42.232459000	-105.019015000	4925.0	84.690	122.85"
"T	42.232425000	-105.019442000	4924.8	84.712	116.31"
"T	42.232413000	-105.019815000	4923.8	84.731	101.11"
"T	42.232413000	-105.020205000	4924.3	84.751	105.62"
"T	42.232435000	-105.020450000	4925.1	84.764	66.84"
"T	42.232451000	-105.020614000	4925.5	84.772	44.80"
"T	42.232469000	-105.020777000	4924.1	84.781	44.63"
"T	42.232538000	-105.021162000	4918.9	84.801	107.26"
"T	42.232627000	-105.021592000	4924.0	84.824	120.89"
"T	42.232748000	-105.021954000	4923.7	84.844	107.50"
"T	42.232887000	-105.022316000	4921.3	84.865	110.35"
"T	42.233074000	-105.022744000	4922.7	84.891	134.46"
"T	42.233189000	-105.022926000	4923.1	84.903	64.70"
"T	42.233356000	-105.023190000	4917.8	84.921	93.89"
"T	42.233550000	-105.023471000	4915.5	84.940	103.87"
"T	42.233708000	-105.023652000	4918.5	84.955	75.62"
"T	42.233847000	-105.023795000	4921.7	84.967	63.76"
"T	42.234049000	-105.023983000	4921.8	84.984	89.51"
"T	42.234195000	-105.024110000	4922.1	84.996	63.36"
"T	42.234378000	-105.024250000	4923.3	85.010	76.71"
"T	42.234487000	-105.024320000	4924.0	85.019	44.01"
"T	42.234671000	-105.024439000	4925.5	85.033	74.40"
"T	42.235194000	-105.024767000	4928.8	85.073	210.28"
"T	42.235841000	-105.025098000	4932.7	85.120	252.25"
"T	42.237738000	-105.026026000	4937.7	85.260	735.58"
"T	42.239219000	-105.026781000	4922.5	85.369	577.15"
"T	42.241246000	-105.027768000	4944.6	85.518	785.56"
"T	42.246761000	-105.030532000	4947.5	85.924	2144.66"
"T	42.256088000	-105.035210000	4945.0	86.611	3627.34"
"T	42.259515000	-105.036962000	4926.2	86.864	1335.93"
"T	42.260552000	-105.037479000	4903.3	86.940	403.00"
"T	42.260791000	-105.037598000	4902.0	86.958	92.87"
"T	42.261430000	-105.037845000	4903.2	87.004	242.28"
"T	42.261622000	-105.037887000	4903.9	87.017	70.89"
"T	42.261948000	-105.037954000	4904.4	87.040	120.18"
"T	42.262416000	-105.038027000	4898.4	87.072	171.69"
"T	42.263154000	-105.038108000	4883.2	87.124	269.84"
"T	42.263396000	-105.038152000	4881.6	87.140	88.99"
"T	42.263634000	-105.038212000	4881.2	87.157	88.24"
"T	42.263853000	-105.038296000	4882.0	87.173	82.99"
"T	42.264196000	-105.038448000	4885.3	87.198	131.60"
"T	42.264446000	-105.038568000	4887.8	87.216	96.73"
"T	42.264523000	-105.038605000	4888.6	87.222	29.79"
"T	42.263949000	-105.040626000	4892.7	87.333	585.70"
"T	42.263880000	-105.040863000	4893.9	87.346	68.91"
"T	42.263833000	-105.041073000	4895.1	87.357	59.37"
"T	42.263816000	-105.041236000	4896.1	87.365	44.56"
"T	42.263802000	-105.041363000	4896.6	87.372	34.75"
"T	42.264199000	-105.041476000	4899.3	87.400	147.88"
"T	42.264772000	-105.041607000	4903.4	87.440	211.81"
"T	42.265369000	-105.041764000	4905.9	87.482	221.68"
"T	42.265928000	-105.041947000	4906.7	87.522	209.65"
"T	42.266769000	-105.042265000	4897.5	87.582	318.34"
"T	42.267154000	-105.042394000	4882.9	87.609	144.59"
"T	42.267380000	-105.042473000	4878.8	87.626	85.09"
"T	42.267543000	-105.042556000	4876.8	87.638	63.51"
"T	42.267671000	-105.042640000	4873.8	87.647	51.89"
"T	42.267822000	-105.042792000	4870.7	87.660	68.71"
"T	42.267968000	-105.042957000	4869.1	87.674	69.47"
"T	42.268061000	-105.043098000	4869.1	87.683	51.04"
"T	42.268157000	-105.043251000	4869.5	87.693	54.21"
"T	42.268409000	-105.043722000	4871.1	87.723	157.12"
"T	42.269807000	-105.046289000	4875.3	87.886	861.59"
"T	42.269916000	-105.046490000	4875.2	87.899	67.36"
"T	42.270054000	-105.046747000	4875.3	87.915	85.84"
"T	42.270741000	-105.048024000	4876.3	87.996	426.79"
"T	42.270899000	-105.048289000	4876.9	88.014	91.98"
"T	42.270990000	-105.048419000	4877.4	88.023	48.35"
"T	42.271163000	-105.048654000	4877.7	88.040	89.56"
"T	42.271353000	-105.048881000	4878.0	88.057	92.57"
"T	42.271502000	-105.049030000	4877.3	88.070	67.64"
"T	42.271651000	-105.049154000	4878.2	88.082	63.84"
"T	42.271777000	-105.049251000	4878.1	88.092	52.89"
"T	42.271955000	-105.049368000	4878.6	88.106	72.19"
"T	42.272073000	-105.049439000	4878.8	88.115	47.10"
"T	42.272246000	-105.049530000	4878.4	88.128	67.69"
"T	42.272400000	-105.049598000	4877.9	88.139	59.06"
"T	42.272597000	-105.049663000	4877.5	88.153	73.92"
"T	42.272824000	-105.049725000	4875.7	88.169	84.41"
"T	42.273031000	-105.049756000	4873.0	88.183	75.90"
"T	42.275044000	-105.050054000	4847.8	88.323	738.02"
"T	42.276336000	-105.050256000	4835.4	88.413	474.01"
"T	42.276866000	-105.050347000	4834.0	88.450	194.71"
"T	42.277970000	-105.050518000	4827.8	88.526	404.99"
"T	42.278942000	-105.050649000	4815.7	88.594	356.00"
"T	42.279559000	-105.050755000	4807.8	88.637	226.68"
"T	42.280096000	-105.050826000	4802.3	88.674	196.64"
"T	42.282638000	-105.051228000	4828.4	88.851	932.75"
"T	42.283051000	-105.051290000	4828.5	88.879	151.44"
"T	42.283444000	-105.051342000	4831.5	88.907	143.91"
"T	42.283593000	-105.051341000	4828.7	88.917	54.30"
"T	42.283761000	-105.051327000	4824.7	88.928	61.34"
"T	42.283907000	-105.051310000	4823.7	88.939	53.41"
"T	42.284041000	-105.051286000	4823.0	88.948	49.26"
"T	42.284208000	-105.051242000	4822.7	88.960	62.01"
"T	42.284352000	-105.051191000	4819.7	88.970	54.26"
"T	42.284465000	-105.051142000	4815.0	88.978	43.26"
"T	42.284590000	-105.051072000	4812.5	88.987	49.34"
"T	42.284685000	-105.051003000	4812.0	88.995	39.34"
"T	42.284792000	-105.050936000	4811.3	89.003	43.00"
"T	42.284888000	-105.050848000	4811.5	89.011	42.32"
"T	42.285005000	-105.050738000	4811.5	89.021	52.00"
"T	42.285113000	-105.050624000	4811.0	89.030	50.01"
"T	42.285251000	-105.050458000	4809.7	89.043	67.43"
"T	42.285395000	-105.050247000	4808.6	89.058	77.55"
"T	42.285545000	-105.049958000	4809.1	89.076	95.42"
"T	42.285639000	-105.049736000	4808.3	89.089	69.15"
"T	42.285723000	-105.049533000	4807.3	89.101	62.89"
"T	42.285886000	-105.049092000	4804.3	89.126	133.30"
"T	42.285912000	-105.049022000	4803.2	89.130	21.18"
"T	42.286067000	-105.048637000	4800.9	89.153	118.51"
"T	42.286139000	-105.048499000	4801.0	89.161	45.64"
"T	42.286477000	-105.047900000	4800.3	89.200	203.58"
"T	42.286644000	-105.047666000	4800.2	89.216	87.83"
"T	42.286825000	-105.047449000	4800.2	89.233	88.31"
"T	42.286965000	-105.047302000	4800.7	89.245	64.69"
"T	42.287211000	-105.047046000	4802.6	89.267	113.30"
"T	42.287466000	-105.046805000	4800.7	89.288	113.53"
"T	42.287646000	-105.046664000	4799.7	89.303	75.89"
"T	42.287840000	-105.046538000	4799.2	89.318	78.49"
"T	42.288214000	-105.046327000	4793.2	89.346	147.77"
"T	42.288352000	-105.046259000	4790.5	89.356	53.55"
"T	42.288477000	-105.046200000	4787.8	89.365	48.27"
"T	42.288718000	-105.046106000	4785.3	89.382	91.44"
"T	42.288928000	-105.046050000	4784.2	89.397	78.02"
"T	42.289139000	-105.046015000	4783.6	89.412	77.48"
"T	42.289379000	-105.045984000	4783.1	89.428	87.87"
"T	42.289777000	-105.045974000	4783.4	89.456	145.07"
"T	42.290036000	-105.045975000	4782.2	89.474	94.39"
"T	42.290124000	-105.045975000	4781.6	89.480	32.07"
"T	42.290236000	-105.045975000	4781.9	89.487	40.82"
"T	42.290867000	-105.045967000	4783.1	89.531	229.97"
"T	42.292520000	-105.045964000	4788.1	89.645	602.41"
"T	42.294416000	-105.045962000	4802.8	89.776	690.96"
"T	42.295047000	-105.045947000	4803.7	89.820	229.99"
"T	42.296585000	-105.045950000	4809.0	89.926	560.50"
"T	42.299617000	-105.045946000	4827.3	90.135	1104.96"
"T	42.301130000	-105.045934000	4859.4	90.239	551.40"
"T	42.302658000	-105.045928000	4863.1	90.345	556.86"
"T	42.304197000	-105.045922000	4865.4	90.451	560.86"
"T	42.305713000	-105.045923000	4887.0	90.556	552.48"
"T	42.307224000	-105.045914000	4895.4	90.660	550.66"
"T	42.310110000	-105.045923000	4886.3	90.859	1051.76"
"T	42.311632000	-105.045910000	4899.2	90.964	554.68"
"T	42.313147000	-105.045914000	4912.0	91.069	552.12"
"T	42.314694000	-105.045931000	4924.3	91.176	563.80"
"T	42.316047000	-105.045947000	4922.4	91.269	493.10"
"T	42.318538000	-105.045928000	4967.1	91.441	907.82"
"T	42.319232000	-105.045929000	4970.5	91.489	252.92"
"T	42.319592000	-105.045913000	4975.3	91.514	131.27"
"T	42.319828000	-105.045895000	4978.6	91.530	86.14"
"T	42.320062000	-105.045863000	4979.4	91.546	85.72"
"T	42.320410000	-105.045794000	4979.9	91.571	128.19"
"T	42.320758000	-105.045716000	4981.2	91.595	128.57"
"T	42.321029000	-105.045656000	4984.2	91.614	100.09"
"T	42.321954000	-105.045439000	5004.2	91.679	342.17"
"T	42.322317000	-105.045359000	5014.6	91.704	134.05"
"T	42.322513000	-105.045330000	5018.3	91.718	71.86"
"T	42.322676000	-105.045305000	5020.3	91.729	59.79"
"T	42.322899000	-105.045278000	5021.1	91.744	81.60"
"T	42.323041000	-105.045267000	5021.1	91.754	51.84"
"T	42.323399000	-105.045258000	5018.5	91.779	130.49"
"T	42.324194000	-105.045229000	4997.6	91.834	289.83"
"T	42.325214000	-105.045207000	4995.6	91.904	371.77"
"T	42.326721000	-105.045172000	5011.0	92.008	549.28"
"T	42.328158000	-105.045153000	5004.5	92.107	523.72"
"T	42.329667000	-105.045111000	4972.8	92.212	550.05"
"T	42.331149000	-105.045085000	4985.7	92.314	540.14"
"T	42.332902000	-105.045048000	4985.7	92.435	638.93"
"T	42.334388000	-105.045016000	5004.5	92.538	541.62"
"T	42.334917000	-105.045005000	5015.0	92.574	192.81"
"T	42.335574000	-105.045000000	5022.0	92.619	239.44"
"T	42.336154000	-105.045020000	5015.2	92.659	211.44"
"T	42.336735000	-105.045041000	5001.0	92.700	211.81"
"T	42.337057000	-105.045050000	4986.7	92.722	117.37"
"T	42.337255000	-105.045042000	4984.3	92.735	72.19"
"T	42.337394000	-105.045030000	4983.6	92.745	50.76"
"T	42.337525000	-105.045016000	4983.3	92.754	47.89"
"T	42.337698000	-105.044985000	4982.7	92.766	63.60"
"T	42.338146000	-105.044857000	4976.7	92.798	166.89"
"T	42.338269000	-105.044837000	4974.2	92.806	45.15"
"T	42.338425000	-105.044814000	4970.9	92.817	57.19"
"T	42.338582000	-105.044808000	4968.1	92.828	57.24"
"T	42.339426000	-105.044785000	4961.1	92.886	307.65"
"T	42.339507000	-105.044783000	4960.9	92.892	29.52"
"T	42.340340000	-105.044782000	4959.4	92.949	303.57"
"T	42.341063000	-105.044756000	4959.0	92.999	263.58"
"T	42.341140000	-105.044753000	4959.3	93.005	28.07"
"T	42.342691000	-105.044753000	4962.3	93.112	565.24"
"T	42.343649000	-105.044760000	4966.4	93.178	349.13"
"T	42.343840000	-105.044768000	4967.8	93.191	69.64"
"T	42.344197000	-105.044773000	4969.1	93.216	130.11"
"T	42.344357000	-105.044741000	4969.5	93.227	58.95"
"T	42.344488000	-105.044695000	4969.5	93.236	49.33"
"T	42.344623000	-105.044607000	4969.3	93.246	54.65"
"T	42.344784000	-105.044474000	4969.1	93.260	68.82"
"T	42.345004000	-105.044235000	4969.0	93.279	102.97"
"T	42.345489000	-105.043646000	4970.4	93.324	237.90"
"T	42.346789000	-105.042014000	4966.5	93.447	647.39"
"T	42.347327000	-105.041349000	4967.9	93.497	266.01"
"T	42.347684000	-105.040906000	4970.0	93.531	176.83"
"T	42.347887000	-105.040679000	4971.2	93.549	96.12"
"T	42.348137000	-105.040424000	4971.0	93.570	114.25"
"T	42.349297000	-105.039261000	4970.6	93.670	526.84"
"T	42.350068000	-105.038486000	4969.0	93.737	350.49"
"T	42.350362000	-105.038173000	4969.4	93.762	136.52"
"T	42.350554000	-105.037949000	4969.1	93.780	92.53"
"T	42.350741000	-105.037690000	4968.4	93.798	97.70"
"T	42.350887000	-105.037461000	4967.7	93.814	81.63"
"T	42.351020000	-105.037196000	4968.6	93.830	86.49"
"T	42.351145000	-105.036941000	4969.5	93.846	82.62"
"T	42.351278000	-105.036594000	4969.7	93.866	105.58"
"T	42.351355000	-105.036333000	4969.2	93.880	75.93"
"T	42.351429000	-105.036019000	4969.1	93.897	89.06"
"T	42.351494000	-105.035687000	4969.8	93.915	92.82"
"T	42.351587000	-105.035009000	4971.1	93.950	186.38"
"T	42.351706000	-105.034124000	4972.5	93.996	243.13"
"T	42.351796000	-105.033438000	4975.7	94.032	188.32"
"T	42.352135000	-105.030909000	4993.3	94.163	694.71"
"T	42.352689000	-105.026702000	4968.6	94.382	1155.00"
"T	42.353128000	-105.023486000	4936.4	94.550	883.93"
"T	42.353352000	-105.021790000	4936.8	94.638	465.66"
"T	42.353450000	-105.021020000	4937.3	94.678	211.18"
"T	42.353581000	-105.020038000	4954.0	94.729	269.70"
"T	42.353629000	-105.019583000	4957.9	94.752	124.23"
"T	42.353667000	-105.019145000	4958.6	94.775	119.20"
"T	42.353693000	-105.018667000	4956.4	94.799	129.56"
"T	42.353724000	-105.017961000	4950.9	94.836	191.17"
"T	42.353858000	-105.015114000	4930.7	94.982	771.12"
"T	42.353884000	-105.014571000	4934.8	95.010	147.08"
"T	42.353915000	-105.014036000	4935.3	95.037	145.06"
"T	42.353955000	-105.013570000	4932.9	95.061	126.80"
"T	42.354004000	-105.013209000	4930.1	95.080	99.20"
"T	42.354158000	-105.012297000	4921.7	95.128	252.83"
"T	42.354466000	-105.010619000	4903.3	95.216	467.26"
"T	42.354992000	-105.007673000	4880.6	95.371	819.07"
"T	42.355234000	-105.006361000	4875.5	95.441	365.44"
"T	42.355541000	-105.004728000	4871.1	95.527	455.36"
"T	42.355886000	-105.002807000	4872.1	95.628	534.25"
"T	42.356308000	-105.000522000	4872.9	95.748	636.49"
"T	42.356468000	-104.999634000	4872.7	95.795	247.01"
"T	42.356560000	-104.999208000	4874.7	95.818	119.93"
"T	42.356646000	-104.998854000	4878.1	95.837	100.69"
"T	42.356744000	-104.998535000	4881.7	95.855	93.33"
"T	42.356846000	-104.998260000	4883.6	95.870	83.11"
"T	42.356987000	-104.997960000	4881.0	95.889	96.00"
"T	42.357187000	-104.997610000	4875.1	95.911	119.43"
"T	42.357536000	-104.997068000	4861.3	95.948	194.01"
"T	42.358304000	-104.995949000	4859.6	96.026	412.09"
"T	42.359457000	-104.994279000	4862.4	96.143	616.69"
"T	42.360455000	-104.992816000	4872.5	96.245	537.26"
"T	42.360972000	-104.992054000	4871.7	96.297	279.14"
"T	42.361185000	-104.991768000	4870.5	96.318	109.55"
"T	42.361362000	-104.991534000	4869.4	96.335	90.34"
"T	42.361535000	-104.991332000	4868.0	96.351	83.40"
"T	42.361708000	-104.991163000	4866.7	96.366	77.85"
"T	42.361887000	-104.991012000	4864.9	96.380	76.95"
"T	42.362029000	-104.990921000	4863.3	96.391	57.30"
"T	42.362220000	-104.990811000	4862.0	96.406	75.69"
"T	42.362433000	-104.990721000	4860.4	96.421	81.35"
"T	42.362619000	-104.990659000	4859.9	96.434	69.83"
"T	42.362896000	-104.990606000	4858.6	96.454	101.96"
"T	42.363149000	-104.990600000	4856.5	96.471	92.22"
"T	42.363388000	-104.990624000	4849.0	96.488	87.34"
"T	42.363657000	-104.990678000	4839.5	96.506	99.11"
"T	42.363994000	-104.990788000	4832.9	96.530	126.36"
"T	42.365409000	-104.991288000	4799.4	96.631	533.09"
"T	42.366120000	-104.991518000	4794.3	96.682	266.47"
"T	42.367153000	-104.991872000	4783.8	96.755	388.43"
"T	42.367557000	-104.992014000	4778.6	96.784	152.15"
"T	42.367961000	-104.992186000	4776.9	96.813	154.40"
"T	42.368444000	-104.992423000	4774.4	96.849	187.31"
"T	42.369327000	-104.992872000	4756.6	96.914	343.91"
"T	42.369844000	-104.993149000	4755.5	96.952	202.74"
"T	42.370148000	-104.993315000	4755.4	96.975	119.53"
"T	42.370409000	-104.993474000	4752.9	96.995	104.37"
"T	42.370697000	-104.993666000	4745.7	97.017	117.08"
"T	42.371015000	-104.993908000	4745.3	97.042	133.07"
"T	42.371411000	-104.994201000	4741.5	97.073	164.61"
"T	42.371913000	-104.994586000	4731.4	97.113	210.46"
"T	42.372267000	-104.994855000	4720.2	97.141	148.08"
"T	42.372526000	-104.995036000	4719.5	97.161	106.31"
"T	42.372735000	-104.995168000	4716.0	97.177	84.11"
"T	42.372961000	-104.995273000	4714.9	97.194	87.11"
"T	42.373183000	-104.995359000	4716.4	97.210	84.18"
"T	42.373417000	-104.995412000	4718.0	97.226	86.47"
"T	42.373665000	-104.995439000	4717.9	97.243	90.67"
"T	42.373910000	-104.995426000	4715.3	97.260	89.36"
